venue_xref_id,concept,city,country,start_of_day_offset
aef096ca338ef35e1cddafe28740a30215508c9f473939fe6316b5504d07297c,CAFE,Toronto,CA,00:00:00
359d07904a9dfc6287a4650530637373ae62d7391fec5393f2df993f9867f09a,,St. Andrews By The Sea,CA,11:00:00
0b3b16929d09a9cf3fa821dfc03bb84c49a2e9f35a46d1c1d317b26c367e2429,BAR,Muskogee,US,08:00:00
f3ffbb26286517f0c62d2d12e6e0f345c8406bae3b5ca1bd26f46faf4f752c5f,CAFE,Ancaster,CA,00:00:00
9989a37538faecc495bbe774b30fb447a1582b8f1bc14ac88dfd84996a7b799a,,Chatham,CA,00:00:00
867469ec705d0cd01f72f1f3609be6f8958dc63908ccdbee16e6c3e4c1953997,BREWERY,Alto Pass ,US,00:00:00
495a0a4b2fca551f0ce9a6e74ec24c4e0899066c943e0ee428db5ba261184bad,FAMILY_DINING,Edmonton,CA,00:00:00
7cf3bbcbc826b8b26616ae9e8000452644f29ccb741a80d74110d2c4a87eb006,FAMILY_DINING,Moseley,US,00:00:00
535631e71ffe79acbfc92fe897292ed5fe0c2dc2f8a85e185b2e9b54da21eec2,,Hamilton ,CA,00:00:00
03eb6859de0e116c9ab7205692c88a1bcc9974a090bec40de773c34c3786a1bc,FAST_CASUAL,Summerville,US,00:00:00
cfb8b152583fdb428a316f1b396f6006003f15f624160ae4f802eb4fa9308d80,CAFE,Portland,US,00:00:00
d941af969089c4a74e62b464e1fb0499a01f863542beccdd75cf135168ac8fe4,FAST_CASUAL,Oshawa,CA,00:00:00
8556a75081a9a8a366c9f60fc4a5d66d3533c43ac7bf298c3ff4858a34356a1b,,Goose Creek,US,11:00:00
0f781d6d18e3a82535d347d1ee3ca9e00ccbcb66fd613c8f8634d588fe2ff863,CAFE,Edmonton,CA,00:00:00
31ac35fe1cbb6567b6eb10f7e644d3347983175c560bbadc5292dbf14db32dd7,FAMILY_DINING,Edmonton,CA,00:00:00
54a97c7ad53ed29cab5a63593e3200ec58f6a1eede5ccf232261661d2a3a0ad9,,Baltimore,US,02:00:00
21fcd1dd6a906fec1d3a2b6830c0044930bbc8a28740026171af15f00ad7c7bc,FAMILY_DINING,Bath,CA,00:00:00
7c795de6c1e634f2ddfd983abeb31719e307449307375ab8d53a5f1c660ccf58,FAST_CASUAL,Oshawa,CA,00:00:00
0cc060824dc227b91f7f2644e8f33ec0fb37f525affc834393bca4cd40989d5f,FAST_CASUAL,Windsor,CA,00:00:00
e46ffb243ef898d4f9a143d8e410981f4a68e86102829a85dabbf3ac36419faa,,Aguadilla ,US,04:00:00
22b3fdd8f9cdddc53d0f9f670962f186e9f0ce668d14f30904c6cc3269a4dafe,,St. John Township,US,08:00:00
6e71b474f16d8220ef5423ae4bd70b10a46e8085e145b8e957ef051283a83716,FAMILY_DINING,Regina,CA,00:00:00
176900cf76ed19fd2f08a9c6a08ac0d20c57cdc97745980721fc8c924c1daaad,,Campbell River,CA,00:00:00
6435f324a882ee437b0379f7d12214e26e70c3153682cffb1927c39dded522c9,FAST_FOOD,Orangeville,CA,00:00:00
c429a93454c5aeadfc81b689565eb007072b8fdb1ca722877c415aec3d5d302e,BAR,Toronto,CA,00:00:00
c66b3b72c98384348d2bc95b07bb6a8c12d24f6e22172611426006329c7afe87,FAMILY_DINING,Ajax,CA,00:00:00
4e2c0229a71c0a0b138ccdeedd01ca80fefcf7caaee4c04b7fdd22627f1191ea,FAMILY_DINING,Dartmouth,CA,00:00:00
21bc957fb76dbd898896e04eca03279461f34bb042c352a7267dcdd1b87f7390,,Victoria,CA,00:00:00
55d1fd98c4912b4ec9d03c5b7ef3b4e0df1b1760f46b39262634caadb1903b85,,Toronto,CA,00:00:00
d3a5200984de637d19063650460a15e19d3045fc0b1cc251db185424f5b2455c,,Whistler,CA,00:00:00
071b6f20ac0712521064738faf1cfbd7ecb13d9eecbcb4415ce9a9f640c276c7,BAR,Ladysmith,CA,00:00:00
e402133afe46c32bce1df3fdcc33db1fa1e12c277edf463296a9f009e06312f0,,St.   Peters,CA,00:00:00
e94f25ea8da564f6b3de635e259693e2d4c7904c32ca82600f349c211d4bdb52,CAFE,Langford,CA,00:00:00
64d373531d44fb581c2ee2cacb937c291be10f0b3f274c81d4dd31526880b1bf,FINE_DINING,Fulton,US,04:00:00
d289212823858e5f4e2e49e3d1b2a8a5dcee1fd986c44f0ff2976a3035f88871,FAMILY_DINING,Scotch Creek,CA,00:00:00
bab90d5522cf2e07bd93c20803edd0566dcccb085957d4cca6ff03bd6c369695,BAKERY,Vaughan,CA,00:00:00
905daf4b6cccc72219061385971997edb3f6d57cd9494967da9cd04acd350f83,FAST_CASUAL,Halifax,CA,00:00:00
f2bfaab49bb41940dce7b869c64fe0acfd7c307d7eb5079d6e140accd1d029ca,BAR,Oxford,US,05:00:00
467d2d6c5b578c896b88a9bb7083fe53e039b100fa75203f71219537261564ee,,Sudbury,CA,00:00:00
e00323dc94728a9072c51b4b38cc4c174f419cdfa58434ec073812929927539a,FAMILY_DINING,Huntsville,CA,00:00:00
fcae80c0946931a1151e5509b8ad41f74ae8e6808f50f05fbfb7d1ba15b921f3,FAMILY_DINING,Miramar Beach,US,08:00:00
555850e8f7f153d3efb8e50770b476d01fee80d055a2a106f7017fa924933edd,,Uxbridge,CA,00:00:00
9ab7e150d1c41e67b46021dd51eb13ecce6e14dfcccf5f06d326deb4555dfcda,BAR,Brampton,CA,00:00:00
b8a274a4097cfe17201d024f86dcbe2a603373558ca6213ddec9c961752b72ed,FAMILY_DINING,Fort Pierce,US,00:00:00
c14985e68c2c0caa248d4e115bdfbfccb89697cc347957bd305d9355ea72486e,FAST_CASUAL,North York,CA,00:00:00
82f54bb9c586553406380714d8c880314b1f98da9a2c167f1072d0ec5493337d,CAFE,Vermilion,US,00:00:00
fbab4dea951e057cf3b6518b4d9247b5650fd123a203428a8155430701902435,,Kennett Square,US,00:00:00
186af2479eb211284ca3839485b55cb65f27b7d826274a289c3f52db9ace46bc,,Moab,US,00:00:00
baf349394a8eb80b7df075dcc0cd8ce564f7b181a0451f3c38760377caf241d9,BREWERY,Calgary,CA,00:00:00
be112dfdd73ad08ab1f6ead6d08f15b04ce4e2c6e043efb79e01d50de3b422fb,CAFE,Mississauga,CA,00:00:00
69f2ca5557aebd665713280240e908eedb481d04bc57e82af5c8be1c6ff8fdd8,BAKERY,Sherwood Park,CA,03:00:00
2fc938626e067519a861a2bae46474f9ed0ee8002bada9e4fe1db702b4da4d03,,Vega Baja,US,00:00:00
108946d54dc1fe83dc9bc2f6473638fcb5a67b56fad11f59e69b92eddc318d20,FAST_CASUAL,Daytona Beach,US,00:00:00
890b4b86985d8468e5621b8d267d6dc00336b20e98cb5de2651368a704266389,FAMILY_DINING,Bedford,CA,00:00:00
5499e15110f83b9e6bf6c9ced172d3714cce4060f7c3d4a599a3bc61b226825f,CAFE,Edmonton,CA,08:00:00
a03474218916b195e84bbf4b02101003c2f20eafc154cde426be5bbee6294f34,FAST_CASUAL,Chino Hills,US,05:00:00
432e14e15063a7cc1b5be7acac935544ee5a4a559d60cae030ff33f102242c84,FAST_CASUAL,Jacksonville,US,00:00:00
e84c4578946f8ec372b35ba2fa97496a7a77b64b030e1bd186dd7d0fe4bffd18,FAMILY_DINING,Belleville,CA,00:00:00
14d44f66226b8663b3e543fcc5fc8ee7d63f28c6f6c039b1360c15730c6dbad9,FAST_CASUAL,Red Deer,CA,00:00:00
3e3a5b964afd6747f7426bc305e146cb47f359cfa622192879f43523b32a29fe,BAR,Bolton Landing,US,05:00:00
a4a642871b00a390e1833a76214768426414a69251583c86b0ad2ac7858b11d9,FAST_CASUAL,Greensboro,US,00:00:00
562a5afc658b1fcf3a48a48b912305774832ab736ece982418aa9c9bb9561200,FAMILY_DINING,Ottawa,CA,00:00:00
024dc48f076f9614ca2ce951a57140816c476833089c925ef6ff18957a6798aa,BAR,Salem,US,00:00:00
4b36e89eec0f56d8d8bb5cdac050ac12b169e43453d0eeea758dd940f129a366,BAR,Manquin,US,00:00:00
1fba23fbdd499646399a75417304d971f5fdea72bce5ba4b0d9e6086ac093892,FAST_CASUAL,Vancouver,CA,09:00:00
71887428c764ac67b3bd6ce9f4212ff7e7fe6803e507b5b11345d7c6a6c95a1e,,Highlands,US,00:00:00
3df7b3194d55f4736680f95bd800d84ab11a6492f8e6b2d130b5a9613e37fecc,FINE_DINING,Keene,US,00:00:00
21983baab13c2ca7dfd9c41c1a3af4774cda251551c86b82d7388219e3d5f26a,FAST_CASUAL,Austin,US,06:00:00
dc90f2fdefc58230d2157a853bb7feb45c16930cbf58e587ada62ad2e1251929,FAMILY_DINING,Richmond,US,00:00:00
5204405c781f3795694e253b4b56d29f5d31205ba78dc53b79c56920987f4d00,BREWERY,Canmore,CA,04:00:00
598e5a3202f18b1ef7f100e56e3a7c7eec433d59e7e41c4045a3807b3e63b55e,BAR,Merrill,US,05:00:00
986134638a28920d4908789622d54c4b2a4444fb14536b80a32fb1917c5daeb7,FAST_FOOD,Red Earth Creek,CA,00:00:00
ff45d2771ed5442c59f7fb0013f691ca820619fea4964f305eb331466a65a9a5,CAFE,Forney,US,00:00:00
2c30a139ceef3ac9113ac6b9d1d282bd11d00dbfbda5e48d76f11ab499441698,BAR,Toronto,CA,06:00:00
0b7f2ce844982b91e694ce8e0f300e8d686c40e345d4d02b721f888156e0cc75,FAST_FOOD,Toledo,US,00:00:00
2a2665083399ee7a493c98ba7a96ea46eaad1b67cedfd9c0dd8a77f813f70054,FAMILY_DINING,Sargents,US,00:00:00
a882cc8276e2a970814a36c2e8cf4ee6ba97e1084e8bdc4e59b05fe9b93e53b3,FAST_CASUAL,Jacksonville,US,00:00:00
9b19b72eeb7dd2f0a536df30c5713bcd8d776b3ca952ae85980a9d933564c4e5,,Edmonton,CA,10:00:00
c027dd7b42f454d65ff27f572f0a23ecc72db4fb6f82098d95314583180bf479,FAMILY_DINING,Richmond Hill,CA,11:00:00
d3c6a6777c61f9da1204c923c6f7a80a121d1c87b9a50633124a5c6af62a10f0,FAMILY_DINING,Welland,CA,00:00:00
45f1736264898588301e2983fd2de6969a9af33aa0f6f8ec588d258c1971c817,FAMILY_DINING,Edmonton,CA,00:00:00
babd41962af2c0f1a0bb2105e06f0ab3bdd8259e879797e2b6ce480321548248,CAFE,St. Catharines,CA,04:00:00
a764f2ce24df741df79eb20ca0c81a9b81f48a0494050146c0f6569ecf26749a,,Toronto ,CA,08:00:00
b2dec6f33d5cfc3f3645f5d0eb96960dca6c6cae15eea14a6208ae8650dc48a4,,Waterville,US,00:00:00
40ed74672b343e07c66b111deb5c03c0e3d778e0d96bec007148d7ff6c7d8ae3,,Buffalo Grove,US,00:00:00
b82e0c6d7fe6bf3c5f4b42e58e19cb27043ef04e517fb8a777a0b750c8695896,FAMILY_DINING,London,CA,00:00:00
479c8ed7c15efc4d0730fcade9984e5ed56e5a20c62631cec6b42cf81d16363b,FAMILY_DINING,Kingston,US,00:00:00
2ba1f33466b6207e315ca20f1723c44a65813b339164b15676a58ec6cd8920bb,,Toronto,CA,09:00:00
29c256e55d7f25baf6d4c7fdb104cbec6ffff407da026754cd0779ea4917d55d,,Calgary,CA,00:00:00
1bac1dcc4f5e0edf2e7a93709e309d0b0e365c89549741ed9628ff23d1d3708f,,East Moline,US,00:00:00
47cb5641288711d579bff008be98e623ef2ee8d37a22fba400b3cf7ad041e245,BAR,Guelph,CA,15:00:00
b51e90093bfe6ad769631333400d5f7cd3989fc42a17e38e54245ce6003a7de2,,Kimberley,CA,00:00:00
a79f66a91f813a7445bc43cdb7f97b8979a1b7b756f6a3a992dda5c934aabb70,FAMILY_DINING,Mississauga,CA,00:00:00
a6fb9d13b63442b38de9e68b8c28afc16830fb4af8e27a25ca73901b36f411ed,FAMILY_DINING,Windsor,CA,00:00:00
5abe8d9b48f43d688e4feadaf67c00a0365d7449f950cb6301ba548474eb4646,FAMILY_DINING,York,CA,00:00:00
e4a356e79068694fdc8794075b7eef1c8fd5a37be6471ead7d267c72ded5a1fd,,Windsor,CA,00:00:00
3ea1455995fb02a1c6fe922829f8b1aed73c54e38ead09f19c0d5c31aa3ae1af,,Orillia,CA,04:00:00
0d497212b54b228c655ea2a706c9ba3597d90640179205edc869070739b95f38,BAR,Toronto,CA,16:00:00
0ee3bed96d8d73c834d8734ff66932665042a7643c56bbe2c9114abb291b62f9,,Marfa,US,00:00:00
97bea3c9be4919e38eae02709089d1b85465e598990d84388606ffdb86b132e4,BAR,Hamilton,CA,00:00:00
05bce76981174b7f14c2f14d736e8d4876b489b00cb1a43f1bd669d12562cb22,BAR,Sacramento,US,23:00:00
7c785333370c0afb560724222fdb0f7aed3929acc9d821cbc303e9edc40cee1b,FAMILY_DINING,City Of Toronto,CA,00:00:00
5f3f3b323de0c25e82ab8790896effded8f7cfdb693544f5bff6dc55630be4dc,FAMILY_DINING,San Francisco,US,10:00:00
65fa795e579dafef5f3d216799719eed32f1d4c21bce563c59202e12119d63a3,FAMILY_DINING,Saskatoon,CA,09:00:00
5e1724df469a13065141be3fa50af767c1f3d72a379d0a99fd8688f6e83d1ceb,FAMILY_DINING,Rancho Cordova,US,00:00:00
2cb303509a3e80c89062a290c933ede65e1588d879adc6b94d7dcfb6ee7adbeb,,Rochester,US,00:00:00
b42f56321ce19c822ef7d01b3ce547917d580bd9bd8d8b46250ad5daa45d6073,FINE_DINING,Denver,US,00:00:00
79f49be4f6e82dbba2a893ff9eb9c524fc0f7f91c827885adc73fe970f98cc18,CAFE,Vancouver,CA,00:00:00
c84afb49d751c022b8bef0abb1ab200d99dd3828ed44181fb36319508f2a8655,,Hinton,CA,00:00:00
90ee673e84d6d499d08479bc1fa01c2ad5423b510ae366b4109b9018ad4cfdd8,FAMILY_DINING,Grande Cache,CA,11:00:00
705a221fbfcbe31f575522e9d5e0d6b7e5ddd64d3adebf428c5fa39c61651e9f,,Dallas,US,00:00:00
af2e308510a24a6aed659bd55bac3ba3cdd76afa2189564cb1cd1d73d0e548df,FAMILY_DINING,San Diego,US,00:00:00
a0f62385b07885dab8c553521f2f6e42a2fd776528c2eba7268c4624c4175728,FAMILY_DINING,Hamilton,CA,04:00:00
9b72950d0baa89805cdfb688dc0cd276d715d887decf4d0fa16b258db2443c9e,BAR,Antigo,US,00:00:00
1f1f8ccf3e3dffb187f9bbb28ad8dd042f444c0f60f4cb50e98e1bae51392b38,FAMILY_DINING,Vancouver,CA,05:00:00
812df926876ad244a15064c2a7c48b4456009fa528054f97ba62a5637ec89f75,,Medicine Hat,CA,00:00:00
170001b39290b7a441ffcb0d42e50b55f313cdeefc6f366bf00a3f2c7a8dc3cc,,Edmonton,CA,06:00:00
3475226ba32089f8066953821a69084759beee18a926a2c66275bb28566af420,FAMILY_DINING,Vancouver,CA,00:00:00
d114d1b5103f18db640e6d57588b006903767ae4a76eca956a509affe88ee06e,,Carson City,US,06:00:00
f1aac3a0dc10125073ebdea9f6eb12fe53b47182c10bcfe5beade0a942a9a971,FAMILY_DINING,Cranston,US,00:00:00
b5c312c4d8cee94972412b9ea785976f9dbb2c26dd11480d9f2b9b4691df1571,BAR,Lindenhurst,US,09:00:00
9e8fe8923e849ad9424399ba80e5848ab99cf5235f6c88351e474c7e923fc502,BAR,Kaneohe,US,05:00:00
29461b69449de0c6b27c35c95c1865a02b8ffaa9a1b2a831f92d6f10f3ea4779,,Tacoma,US,04:00:00
806dd8b68e1ca258fe01fcf6407ead20ddb97bb61c8cec7b29a4ecb07cc19f38,,Delta ,CA,00:00:00
3cb864a9e3292c5416e2bb0df981b43c295bc32bb59532231c2d7b0cd1fe6e37,BAR,Bellingham,US,04:00:00
904ef33e4e741aa527de0fed541fe1220015b4a3b83c7ac8100035c3c5116474,FAMILY_DINING,Chino,US,00:00:00
7865f058a4125f8d784220c5d6eed16a294a774542c2a04026aaf12705f7c612,HOTEL,Jackpot,US,02:00:00
9223ca4ed49f566891865ec76d480bfce9b1a60eb70c6e23bc2313651d93248c,CAFE,London,CA,00:00:00
6dc2fe092a50cac446ee7a45aa9481a177021344cd5f15e6fba8773b02782306,BAR,Oshawa,CA,00:00:00
5ecd8484a784efe20ec0305a2a2e17446c5de10e3498bf77f9edabb88636e670,BAR,Cheney,US,03:00:00
f1f65daea3fd178dd76a4d8ad2ae56dc4bdb5a6d46221fb8a6461c6dde441e98,,Richmond,CA,00:00:00
0ebc7bbafaa0e8bcd1d152390927da6fd56dde54cab3b161f105a184ae73110b,,Toronto,CA,04:00:00
ac280071057c43a28522a011a227eb4e8ce38c3c5be9e30e249e7fe2b0f2405d,BAR,Bend,US,23:00:00
1903f120adc6a5a827f507bd785dd06af67c31c3d40075738e5c62e97451e34e,FAMILY_DINING,Santa Ana,US,06:00:00
79b2f3a3811b63088640eb5238f9870898ad972a9c938b8ab528939015f48e39,FAMILY_DINING,Solvang,US,03:00:00
572e6d624cd6187a2313986881c41d911458be8c4c649718339f470c463b4727,,Scaroborogh,CA,00:00:00
a27617bde01f7b2342f71f8874e76f892470c2f07115cea16673126829db882c,FINE_DINING,Plymouth,US,00:00:00
04160508f9f1b7d6aefc485372c5615dcec33c9d8cebf84d1129b31a1a08d8db,FAMILY_DINING,Calumet City,US,11:00:00
d021f3859d359c8fdcfa02baf7c02d2bcd63325231cef5dc46571dcef0697b51,FAMILY_DINING,Calgary,CA,03:00:00
7ce8f30b3190b6d00dd7e8fe94f0f29639457bc257c30fee4d82a1a4ff762839,BAR,Joliet Township,US,03:00:00
bb7fef3dc383023a62627a6a12a94afcc8c1c037e24f51d1af02ec67c8dc3db7,FAST_CASUAL,New York,US,07:00:00
71a04cb7d477cf01ab5c5622fcad0cc359e0bda092cfe5c6f966baaec6f275d2,FAMILY_DINING,Murray,US,00:00:00
33e9df2918cc2278b66a055c98232f8dd097d55cbc64b9a5b8bf5de7bf6eeec5,FAMILY_DINING,Brooklyn,US,00:00:00
d919054469d4fbaf10aed7bd9dc6c96024cb4340755e9c4bc0649cb2c02388fe,,Davison,US,12:00:00
53c37b193eb69d2f0c6529947c33de849e67ba98a8075dbb10507a37e05260cb,FAST_FOOD,London,CA,00:00:00
a79e801475743a3f5adb6ffca40ff23b6834c1982103eb9552ad66484bfcd1c5,FAMILY_DINING,Squamish,CA,00:00:00
1129055a09e8f90dd3136dced0f958fca46bccf111fea0923492c185230c7c82,FAST_CASUAL,Mississauga,CA,01:00:00
4455926eaa0e184ea9dcc5e09c18a1008636a35cdbd83d2730186414a75bb3c3,BAR,Calgary,CA,12:00:00
6f18896aa93c4f02dfdf5d4109d29841e4c381a4383a23830b9e997c453fb4cf,BAR,Gibbons,CA,00:00:00
1c714d037aca626a36f1a0446923381e87465b93221a549c85357012039c804b,BAR,Toronto,CA,04:00:00
582342cbe657c3bf1540b3b7f23e70feb5b9dc9adc475e52b1e3dc8f1a8ae03a,BAR,Statesboro,US,15:00:00
671af7f97cd71d19b40a40286ba0265798786f8e6d27d5439d27ce0dcba61cc3,,Petit Rocher,CA,00:00:00
02fb2dffd171aaf222786c8ad2692aa4fcd35591c443cb2f7cfe76ddaac81a04,CAFE,Comox,CA,00:00:00
77ef1033c7249d619411ef17a85a8fbe51f2447741e6405f43391f0b831d9213,,Bathurst,CA,12:00:00
3a76fe0540b6219cc73461ac53d5b57b2dc20f4e8a413512fef355ca5b8b9ae1,CAFE,Unity,CA,00:00:00
49e83076c7276d040bfa1ec4705e6e5040566f5b6fa343fd2b7b6105f242ebef,BREWERY,White Rock,CA,00:00:00
3ef11c0000d30654207fac7c1be9ed1aa5683e886351c48946963ea52d038365,BAR,Coboconk,CA,00:00:00
748fa11184636bc3a5de05eca1b969ace3d55e60f8bca3ec735045f06967a9f0,,Sherwood Park,CA,00:00:00
29a70687c36ffcfc53be32d7aa62ac7dbc1c5e3e0782f8daa40893e67ffec5a7,FAST_CASUAL,San Francisco,US,00:00:00
cfd1fa6e8f122e93b1cb02e7b7541749335e7088095f8ec29e9b9217f486385f,,Toronto,CA,00:00:00
75e7251298f2d62406dbfe1a11011cffdad90b27704687fc9877610aec937e85,,Richardson,US,00:00:00
40c38939612f59ad418569e94a075935576bff0449c7f80f130629fc296a378e,FAST_CASUAL,Guelph,CA,09:00:00
2ed5bf26505a6064d09b40bacdb6fccc9665c3de029494257a3311c8a6f72e1c,, Mississauga,CA,00:00:00
5ece4507d7aec26fdcca66082fcc77457f79cea602c1a82122c7ea496d37c493,BAKERY,Ottawa,CA,00:00:00
